filename,name,quantity,weight,height,length,width
103587.jpg,"the sun & the moon & the rolling stones; baby's first mother goose treasury; texas instruments ti-84 plus graphics calculator, black",5,0.91,1.15,8.71,7.52
104242.jpg,huachnet waterproof double layers women's shower caps (rose dot),5,0.02,1.6,4.3,4.0
08264.jpg,"elliott erwitt new york/paris box set; sun yin 100-percent cotton twin blanket, burgundy; build me up from bones [lp]",3,3.2,2.13,13.89,11.23
118261.jpg,happy sales 5 pc sake set blowfish #7391,1,1.4,3.4,10.0,5.7
10204.jpg,"nu skin epoch glacial marine mud face/body treatmnt; enzyme nutrition - two daily multi-vitamin, 100% whole food nutrition, 60 capsules (ffp); promix #1 selling vanilla 100% california grass fed whey protein, 5 single serving packets, preservative free, mixes instantly",5,0.52,1.86,5.68,3.56
109923.jpg,"glw 20w 12v dc led flood light, waterpoof outdoor security light, warm white 150w halogen equivalent; apple watch case, supcase [unicorn beetle pro] rugged protective case with strap bands for apple watch / watch sport / watch edition 2015 [42mm, not compatible with 38 mm] (black); essential oil diffuser, [new version]amir 100ml cool mist aroma humidifier ultrasonic aromatherapy oil diffuser - portable for home, yoga, office, spa, bedroom, baby room, etc",4,0.94,3.8,6.72,4.4
04617.jpg,"danco 80550 stem for price pfister, faucet cartridge",1,0.05,1.5,7.3,3.9
07938.jpg,"aquascape 98900 sab stream & pond clean water treatment, 1.1-pound; root unscented grecian collenettes dinner candles, 9-inch tall, box of 4, red; graco true focus digital video monitor",4,2.37,2.37,8.9,5.57
115900.jpg,"panasonic ergofit best in class in-ear earbud headphones rp-hje120-a (blue) dynamic crystal clear sound, ergonomic comfort-fit, no mic,iphone, android compatible; 4 pack gorilla soft loops motorcyle tie down straps - 10,427lb break strength - securely tow with confidence and protect your paint & chrome - soft ties hooks to ratchet strap - - made in the usa",5,0.37,1.24,8.8,4.0
108631.jpg,"cytosport muscle milk gainer supplement, chocolate, 5 pound",2,5.75,5.5,10.3,7.7
01415.jpg,"what goes up eventually comes down; (case of 5000) globe scientific 138060 ldpe general purpose transfer pipet for blood bank, non-sterile, 130mm length, 4.0ml capacity; vktech air cervical neck traction (style a)",3,0.64,2.97,7.87,6.17
111410.jpg,"heavy duty all metal tube wringer by gill manufacturing; sony  icd px333 digital voice recorder; chalk this way liquid chalk markers - 18 rich colors all sold separately! choose only the colors required. great childrens drawing chalks. for weddings, chalkboards, menus, signs, scrapbooking, etc; (pack of 2) sylvania 4114 white led bulb",5,0.34,1.24,5.16,3.87
09025.jpg,"framesi framcolor 2001 hair coloring cream, 9np very light blonde, 2 ounce; sas dutch glow amish wood furniture polish, 12-ounce; (75 pack) gardner bender 42-311r eco cable tie, 100-percent post-consumer recycled nylon resin, 11"" long, 3"" max bundle dia, dark green, 50 lb tensile; nexbox a95x mini android tv box 4k ultra hd ott tv powered by amlogic s905 quad core 2.0ghz 64bit android 5.1 rooted 1g/8g streaming media player with learning remote",5,0.52,1.84,9.32,3.5
11946.jpg,airplane adventure lunch napkins (20); sock it to me men's blamo boxer (red multi-m),5,0.16,1.18,6.84,6.7
113587.jpg,super comfort stirrup pads - english,2,0.35,0.7,9.0,5.6
03582.jpg,"wooster brush f0010-9 acme heavy duty roller frame 5-wire, 9-inch; (pack of 6) act anti-cavity ""sponge bob"" rinse for kids, 16.9-fluid ounces bottles; lention® premium ultra thin soft silicone keyboard cover skin protector for apple macbook pro 13 15 17 inch with or without retina display imac and macbook air 13 inch (red); laser lights outdoor starry projector red and green blinking christmas light decoration for house valentine wedding party nightclub",5,2.2,3.48,10.16,6.68
114242.jpg,"(set of 3) joyoldelf silicone ice cube trays -3 piece premium food grade silicone ice tray molds, makes amazing 1.3'' inches ice cubes- - black",4,0.93,4.25,7.56,5.28
109889.jpg,5 piece set packing cubes for travel | | laundry bag | low introductory price | organize items for easy travel | high quality ykk zippers | made durable to last | travel with gopack cubes & be happy,5,1.05,2.4,11.2,8.1
01045.jpg,"only beloved (a survivors' club novel); unik occasions sparkling collection crystal rhinestone monogram cake topper - letter t, small, silver",5,0.12,1.44,7.24,4.38
116785.jpg,"ovente 2250w 2-slice toaster, white; apple iphone 6s 4.7"" case, durarmor® flexarmor [lifetime warranty] iphone 6s cover, disney castle bumper scratchsafe rubber tpu case protector cover; galaxy s7 case, durarmor® [lifetime warranty] ultra slim fit premium colorful wood rosewood matte finish hard case protector cover for samsung galaxy s7",3,0.81,2.47,7.1,4.43
03078.jpg,"logitech gamepad f310; 3 pack safety silicone travel bottle ,squeeze travel bottle set ,cosmetic bottle set,tsa airline carry-on approved, travel accessories bottle, mini container bottle squeezable & refillable travel containers for shampoo, conditioner, lotion, toiletries (3.0oz)",2,0.47,2.45,6.85,5.8
06780.jpg,"1 pack ge mswf refrigerator water filter,; harris boric acid roach powder with lure, 16 oz.; greenwich bay island ginger mango butter hand & body lotion and island ginger mango butter hand soap duo set enriched with shea butter 16 oz each; five star filler paper, college ruled, reinforced, loose leaf paper, 11 x 8.5"", 100 sheets/pack (17010)",5,1.45,2.61,9.47,5.15
111040.jpg,manhattan headset(164429); kong squiggles small dog toy (colors vary); d-link - 4-port usb 2.0 hub,5,0.31,2.89,9.43,5.19
117897.jpg,"youngerbaby 12pcs cool white battery operated candles, no flickering led tea light candle, flameless candle, led candles for wedding, party, birthday -no flicker(12); aisi® children ultralight folding cute banana umbrella great for sunny and rainy day(green); suntasty men's summer sleepwear lounge set short sleeve pajamas shorts with top(blue,m,1012m); battery outdoor string lights,er chen(tm) 20ft 30 led snowflake battery opetated string fairy waterproof lights christmas string lights for garden, patio, yard, home, christmas tree(white)",4,0.38,2.25,8.82,5.35
105453.jpg,"the mother letters: sharing the laughter, joy, struggles, and hope",4,0.75,0.9,6.6,5.6
102396.jpg,"addlon solar string lights 72ft(22m) 200 led ,christmas lights for outdoor ,indoor holiday decorations ,outside solar string lights for garden, patio, party, waterproof(cool white)",2,0.45,3.2,6.7,4.2
119470.jpg,"funny guy mugs space cats ceramic coffee mug, black, 11-ounce; sega 3d classics collection - nintendo 3ds",4,0.24,1.3,5.17,4.82
09475.jpg,"black dynamite [blu-ray]; (25 pack) leafware square plate , 7"", natural",3,0.72,2.0,6.87,5.83
116855.jpg,importer520 av audio video rca 3 way switch switcher splitter+cable,2,0.25,1.5,9.6,6.7
109759.jpg,"(pack of 3) theratears liquid gel, 28-count package; it takes two; leapfrog: math circus; limitless [blu-ray] [blu-ray] (2011) bradley cooper; robert de niro; anna friel",4,0.18,1.2,7.67,5.35
120434.jpg,"aerobie superdisc ultra world's best flying discs (colors may vary); pack of 4 greenco super strong bed and furniture riser, great for under bed storage -",5,1.06,3.46,13.4,4.24
114868.jpg,"winco wpb-2c deluxe bell pitcher with ice catcher, 2-quart, stainless steel; neutra sul hp41n professional grade oxidizer, 1 gallon; winco aasp-063 springform pan with detachable bottom, 6-inch, anodized aluminum",4,4.86,5.25,9.12,6.67
07742.jpg,"cmt 998.001.03 formula 2050 blade and bit cleaner, 1-gallon plastic jug; the honest kitchen keen: turkey & whole grain dog food, 10 lb",2,9.6,5.7,11.95,7.8
00087.jpg,d-link dcs-932l day & night wi-fi camera (white),4,0.75,3.6,7.3,4.5
117747.jpg,"lumitronics surface mount tail light - rv stop/turn/tail light - black base; pack of 3 mucinex fast-max adult caplets night time cold and flu cough suppressant pain reliever, 20 count-",2,0.5,3.15,7.65,4.55
103354.jpg,"auto gold kcvgmc valet keychain gmc; muscletech hydroxycut hardcore next gen, next generation weight loss & extreme sensory, 100 capsules",2,0.25,1.55,4.8,2.3
104491.jpg,"nfl philadelphia eagles men's triumph fleece lined mid weight jacket, medium, black",1,1.5,2.2,23.3,14.7
101369.jpg,"dakine kainui team surfboard leash, irons black, 6-feet x 1/4-inch; set of 5 silicone suction lids - reusable food storage bowl covers - 100% food grade silicone - hygienic seal - versatile environmentally friendly food savers - microwave splatter screen - saves on plastic wrap - 6""/15cm, 8.25""/21cm(x2), 10.25""/26cm and 12""/30cm",5,0.6,2.6,14.74,4.64
11696.jpg,"mindware q-ba-maze warm colors; soft eating black licorice 4-flavor variety: one 7 oz box of panda all natural soft licorice, one 10 oz bag of kookaburra old fashioned black liquorice, one 7 oz bag of rj's soft eating licorice, and one 7 oz bag of darrell lea original soft eating licorice in a gift box",2,1.82,5.0,8.2,6.9
106156.jpg,"ray-ban men's rb8301 oval sunglasses,matte silver,59 mm; note 5 case, arae galaxy note 5 wallet case,[wrist strap] flip folio [kickstand feature] pu leather wallet case with id&credit card pockets for galaxy note 5(black)",2,0.25,3.35,7.5,5.75
100981.jpg,"4-inch energy star ul-classified 12w dimmable retrofit led recessed lighting fixture, 85w halogen equivalent led ceiling downlight, daylight 5000k, 850lm, 120° beam angle remodel can light",1,0.8,3.8,5.4,5.3
02540.jpg,"sabre 3-in-1 pepper spray - advanced police strength - compact size with clip; (case of 10000) royal r812w club cellophane-frill wood picks, 4"", assorted",5,1.11,2.04,10.36,5.54
115280.jpg,"tailored sportsman girls trophy hunter low rise breeches front zip sugar plum (12r); bamboo 4 pc silky soft bed sheet sets by cosy house - deep pocket - eco-friendly, breathable bedsheets - stain resistant and wrinkle free - fitted & flat sheets plus 2 pillowcases (king, navy blue)",3,2.73,5.27,12.33,7.33
110578.jpg,(pack of 6) comfort clean® back teeth floss picks 75-count,2,0.95,3.0,10.5,5.6
112545.jpg,desitin creamy diaper rash cream - fragrance free - 6 oz - 2 pk; tach-it e3 tape bag sealer,2,1.05,2.35,8.55,5.55
07312.jpg,"harry potter magical creatures postcard coloring book; 1byone easy chime wireless doorbell operating at 500 feet with 2 plug-in receivers, cd quality sound and led flash, 36 melodies to choose, white",5,0.43,1.26,6.14,4.76
117317.jpg,lego architecture: the visual guide,1,4.85,1.5,10.9,10.9
120064.jpg,"5-pack 3m home dust mask,; bastex hybrid case with screen protector and stylus for zte quatz z797c - pink",4,0.02,2.2,5.35,5.02
101739.jpg,monsters university action figure set- johnny & randy- disney/pixar,1,0.9,6.3,8.9,8.5
118518.jpg,"pack of 1 autolite ap3924 platinum spark plug,; iphone 6s plus case, iphone 6 plus case, artmine funny sayings smile face pu leather magnetic closure pouch wallet case with wristlet and credit/id card cash slot, black for apple iphone 6/6s plus",4,0.13,0.66,4.24,1.68
106506.jpg,gund lena lamb musical stuffed animal; midland consumer radio er310 emergency solar hand crank am/fm digital weather radio,3,1.22,3.4,9.4,6.57
02110.jpg,"homewear 8-piece hudson damask china storage container set, tan; adidas outdoor men's terrex scope gtx® white/black/tribe blue sneaker 7.5 d - medium",2,2.52,4.9,13.3,11.3
110128.jpg,disney princess glitter glider ariel doll,1,0.3,2.3,6.4,6.4
112115.jpg,squatting garden gnome,1,0.9,4.1,10.5,5.7
108148.jpg,castrol 03102 gtx high mileage 5w-30 motor oil - 5 quart,1,9.5,4.6,11.9,9.8
116156.jpg,"edelbrock 1411 performer 750 cfm square bore 4-barrel air valve secondary electric choke new carburetor; cotton luxury bath sheet royal-blue - (35 inches x 70 inches) easy care, ringspun cotton for maximum softness and absorbency - by utopia towels",2,5.63,4.95,13.05,11.5
06153.jpg,hair curler luckyfine us plug lcd pro salon automatic hair curling curler ceramic roller wave machine styler pink,1,1.87,4.25,13.9,8.65
105280.jpg,"wet brush original detangler hair brush, pink; fisher-price thomas the train trackmaster r/c thomas; kitchenaid ksmpra 3 piece pasta roller & cutter attachment set, silver",4,2.37,2.42,10.11,5.5
107747.jpg,"samsung oem samsung 3.5mm stereo headset for galaxy s5, s4, s3, note - non-retail packaging - white; sonimart standard replacement toothbrush heads for philips sonicare proresults hx6013, hx6014 4 pack; iphone 6 case, verus [high pro shield][champagne gold] - [military grade protection][slim fit] for apple iphone 6 4.7",5,0.09,0.84,7.1,3.68
10087.jpg,"handtrux xl backhoe ""the amazing handraulic power grip"" sand toy (1 handtrux per order); dynabrade 40611 electric dynafile ii abrasive belt tool versatility kit, black",2,4.75,4.8,15.85,8.9
106855.jpg,"(pack of 2) downy wrinkle releaser plus, light fresh scent, 33.8 fluid ounce; justnile kids basic color round 12-inch wall clock - baby pink",2,3.58,3.7,12.45,9.6
119759.jpg,"4-pack hp 564xl/564 high-yield black and standard c/m/y color ink cartridges combo; 4-inch energy star ul-classified 12w dimmable retrofit led recessed lighting fixture, 85w halogen equivalent led ceiling downlight,soft white 2700k, 850lm, 120° beam angle remodel can light",3,0.67,2.23,7.97,7.53
104868.jpg,"minky retractable reel outdoor dryer, 49-feet line drying space; plant theatre bonsai trio kit, 3 distinctive bonsai trees to grow",2,0.92,3.25,7.45,6.1
113354.jpg,"bando 7pk1765 oem quality serpentine belt; c crane cc skywave am, fm, shortwave, weather and airband portable travel radio with clock and alarm",2,0.11,1.25,8.7,4.1
04494.jpg,"(pack of 12) lipton soup secrets soup mix, noodle 4.5 oz; table runner 14x108 inches (ivory) ideal for wedding, baby shower, home, restaurant, party rental by runner linens factory",2,2.1,2.5,11.55,8.85
03351.jpg,"creative chatmax hs-420 gaming headset; cayman kitchen natural cotton cooking twine 1200 ft, 1 lb; myhsmooth gsp-yb handmade natural green sandalwood no static comb with rounded handle with aromatic scent for detangling curly hair and gift(7.08"" wide tooth)",5,0.32,1.85,7.12,3.52
111369.jpg,500 dinosaur self adhesive foam shapes; artist's choice 100 gel pens with case extra large set,3,1.11,2.63,10.9,7.33
116506.jpg,no items,0,0.0,0.0,0.0,0.0
06503.jpg,"ugreen 4 port usb 3.0 hub super speed for your macbook macbook air, mac mini and microsoft surface, ultrabooks 30 inch cable usb hub",2,0.31,1.73,5.28,5.28
100128.jpg,"kidde kn-copp-b-ls 900-0230 nighthawk carbon monoxide alarm, battery operated with digital display; batman v superman: dawn of justice batman and superman figure 2-pack",5,0.7,2.06,11.76,7.5
119309.jpg,rust-oleum 76084 1-quart ready-mix popcorn ceiling patch,1,0.5,5.0,5.0,5.0
107317.jpg,fisher-price thomas the train - trackmaster talking thomas,2,0.45,2.0,10.7,3.5
112816.jpg,cx blaster water balloon launcher - 200 yard; sms audio sms-pd-on-002 dj pauly d wired on-ear headphones - white and pink,3,0.48,2.03,7.83,5.9
03701.jpg,"ncaa michigan wolverines hoodie purse; disney traditions by jim shore suzy from cinderella ""cinderella's kind helper"" (4039085)",2,0.45,2.55,9.55,6.95
107602.jpg,"10 pack cosmas® 7681orb oil rubbed bronze cabinet hardware handle pull - 3"" hole centers -; zoomer chomplingz - tiger tail interactive dinosaur; aleko® 10agupin 6-inch stainless steel landscape staples garden stakes anchor u-pins, lot of 10",4,0.82,2.05,6.72,3.25
106910.jpg,universal lighting and decor 1 count salt lamp pyramid,1,5.1,5.4,9.1,5.4
03214.jpg,"ld carlson calcium carbonate, 1 pound capacity",4,0.9,0.7,7.7,5.5
113211.jpg,"muslin bags 10 count; tablet stand, pamiso cute colourful thumbs-up phone stand, multi-angle portable stands for iphone ,and other smart phones (purple); 6 pack cable protector( s) , pamiso 3.5cm colorful data cable saver protector for apple usb lightning cable for ipod / iphone / ipad / apple watch (12*combo-1)",4,0.11,1.75,6.9,4.7
116013.jpg,"maldon sea salt flakes, 8.5 ounce box",3,0.53,2.52,5.12,3.39
102400.jpg,"(pack of 6) nabisco 100 calorie packs, ritz snack mix, 4.62 ounce box; star wars b2915as0 a new hope darth vader extendable lightsaber; deconovo decorative woven faux linen sheer window curtains for french doors, 52x95, white and light grey, 1 pair",3,1.7,3.03,14.9,7.57
10438.jpg,super-absorption cycloastragenol 98% (25mg 60capsules); body mint lady for feminine deodorant protection 50 tabs,2,0.14,2.35,4.85,3.0
107252.jpg,"spenco 2nd skin scar pads, 4.75x6; vrp heat resistant silicone bbq gloves - best protective insulated oven, grill, baking, smoker or cooking gloves - blue/small -replace your potholder and mitts - five fingered waterproof grip - 9 colors!; flushable sanitary seat wipes 2 box value",4,0.25,1.55,7.35,5.32
10592.jpg,"maria callas - remastered (the complete studio recordings 1949-1969); hde macbook air 11 case hard shell cover designer art pattern + keyboard skin for apple mac air 11.6"" fits model a1370 / a1465 (purple teal mandala)",2,4.24,3.42,12.33,7.5
100597.jpg,the tribe of tiger: cats and their culture (g k hall large print book); love's work (new york review books classics),2,1.0,0.76,8.7,5.7
112953.jpg,"robertson 3p10040 hid cwa mhid ballast for 1 400 watt, m59 metal halide lamp, 120/208/240/277vac, 60hz, normal ballast factor, hpf, model cmh0400h04932a (replaces model cmh0400h04932)",1,10.55,6.1,15.0,8.2
02956.jpg,potassium sulfate - sulfate of potash - organic - 1 pound,2,1.1,2.4,7.8,5.12
114184.jpg,"skip hop pronto diaper changing station, genie; hyperx cloud gaming headset - black (khx-h3cl/wr)",3,2.23,4.22,12.81,9.68
113641.jpg,"thompson chain reference bible (style 509black index) - regular size kjv - bonded leather; reflective vest for running or cycling including two 3m safety reflective bands (women and men, with pockets, gear for jogging, biking, walking); nfl men's ugly christmas pajama pants-pittsburgh steelers-medium; fire 7 2015 case - bmouo shock proof light weight kids case super protection cover convertible handle stand case for fire 7 inch display tablet (5th generation - 2015 release only), orange",5,0.74,1.16,9.92,8.36
04181.jpg,star wars comic book panel coin/cosmetic bag,1,0.0,1.0,8.0,4.5
01679.jpg,acdelco 88974262 gm original equipment front disc brake rotor; hzy salon professional straight hair products ceramic hair straightener comb brush digital lcd display anti static electric heating faster hair straightening brush paddle hair styler,2,7.87,2.4,13.3,9.05
111386.jpg,"(pack of 12) nestle wonka candy video box, nerds rainbow, 5 ounce; (set of 3) wolvol push and go friction powered car toys for boys - street sweeper truck, cement mixer truck, harvester toy truck (cars have automatic functions)",2,2.87,4.35,11.05,6.4
06446.jpg,"prime-line products n 7364 pocket door passage pull, 3-3/4-inch, classic bronze; lifetime warranty + free screen protector, premium tribe running iphone 6s | 6 (4.7"") sports armband | also fits iphone 5, 5s, 4, 4s, galaxy s3, s4 + key holder, water resistant (purple); that's sexploitation!",5,0.14,0.77,7.98,5.7
01383.jpg,"noggle extend your air conditioning or heat to your kids instantly (8 feet, black ice); solia superhot professional lightweight hair dryer",3,2.82,4.1,13.03,10.5
102050.jpg,libbey 4-pc. impressions colors rocks glass set; (pack of 3) frig pure 3 wtr filter,3,2.33,2.93,8.8,7.47
10068.jpg,"cytosport muscle milk light, cookies and creme, 1.65 pound",1,2.0,5.6,7.8,5.6
106013.jpg,char-broil the big easy turkey fryer cover,3,1.4,1.6,11.7,9.5
08008.jpg,"(2-pack) wasabi power battery and charger for canon lp-e6, lp-e6n and canon eos 5d mark ii, eos 5d mark iii, eos 5ds, eos 5ds r, eos 6d, eos 7d, eos 7d mark ii, eos 60d, eos 60da, eos 70d, xc10; wholesale 10pcs silver metal lobster clasps clips keyring; otis technology flugz 21 db hearing protection",3,0.25,1.56,5.9,4.64
112400.jpg,nba los angeles lakers 48-inch-by-60-inch acrylic tapestry,2,1.5,3.0,15.7,11.3
00438.jpg,maxxhaul 70214 powder coat black trailer spare tire carrier; dye i4 thermal paintball goggles - woody,3,4.33,5.5,10.57,6.53
02405.jpg,"repase y escriba: curso avanzado de gram&aacute;tica y composici&oacute;n; 2 pack phenas cable management sleeve, [ ], management system for tv / computer / home entertainment, 19 inch flexible cable sleeve wrap cover cable cord organizer",2,0.7,0.85,5.45,3.95
06915.jpg,"candida cleanse and support - candidapro - 60 caps; central vacuum pipe cutter for 2 inch pvc pipe; disney/pixar cars, color changers, lightning mcqueen [red to black] vehicle",4,0.1,2.04,6.32,3.38
116910.jpg,"le creuset stoneware 10-inch soup bowl, palm; microfiber towel for dogs wet eraser + free bonus 5 travel dog bowls- best dog bath wash towel with snap-on mitts hand pockets for underbelly drying quick drying holds 7 times its weight in water",2,1.4,3.0,11.1,9.05
04928.jpg,"(pack of 12) volvik crystal 3-piece golf ball , pink",1,3.35,1.9,7.4,5.6
117602.jpg,heirs to forgotten kingdoms: journeys into the disappearing religions of the middle east,3,0.85,1.1,8.2,5.4
07607.jpg,"dream2reality cosplay_angel beats_nakamura yuri_short_60cm_purple red_kanekalon wig; exact replacement parts er240356401 refrigerator bin, white; unicook heavy duty barbecue grill cover, 62-inch, uv protection, highest quality with 600denier thick fabric, easy lifting handles, helpful air vents",3,2.81,4.2,13.33,8.78
103211.jpg,metallic table skirt/blue; brentwood ts126 stainless steel tortilla maker; gibson mr. coffee coffee press in black,4,1.59,3.85,9.77,7.25
11229.jpg,pharmedoc kinesio tape - elastic kinesiology tape for support & healing - 100% cotton - latex free hypoallergenic athletic tape for sports and muscle recovery injuries - pain and stress relief,1,0.25,2.4,4.6,3.1
08458.jpg,"set of 4 popcorn serving tub 7.5"" x 7.5""- bowls",3,0.9,5.4,8.6,5.7
11383.jpg,"muscle pharm combat powder, cookies and cream, 4 lbs; belkin qode slim style keyboard and case for ipad air (purple); nesco 4656 auto darkening solar powered welding helmet with wwii bomber graphics",3,2.61,5.47,12.33,9.07
106443.jpg,pure mccartney [4 cd][deluxe edition]; jaws: the revenge [blu-ray],5,0.39,0.54,7.02,5.42
114887.jpg,deluxe 72 pc. goofy smiley faced children's easter egg hunt plastic eggs,2,0.75,3.6,14.0,7.6
04882.jpg,"2 pack home intuition stainless steel toilet brush with holder and drip cup,",1,2.6,5.5,11.5,10.0
05790.jpg,"intex kiddie float 32in x 26in (ages 1-2 years); tervis 1196057 iowa university emblem individual tumbler, 16 oz, quartz",3,1.13,2.97,7.5,7.1
00068.jpg,pink makeup brushes | complete professional brush set | cruelty free by kirei cosmetics,3,1.35,2.1,11.5,7.1
02055.jpg,"gorham kathy ireland home bud vase, blossoming rose; disney tsum tsum lights & sounds mickey plush",3,0.32,4.37,6.17,4.6
117252.jpg,"superfeet green premium insoles,green,c: 6.5 - 8 us womens/5.5 - 7 us mens; red bird soft peppermint puffs 290 count tub",3,2.78,5.3,9.3,6.2
07257.jpg,"amscan minnie mouse 1st birthday headband, black/pink",1,0.05,1.0,8.0,8.0
110597.jpg,corrections (the justice series); fly-fishing for smallmouth: in rivers and streams; marlin firearms: a history of the guns and the company that made them,3,3.18,1.07,10.97,8.7
120121.jpg,"bsn medical leukotape p sports tape, 1 1/2 inch x 15 yard",2,0.2,1.7,3.5,3.5
104184.jpg,"linkwell 18"" by 18"" happy easter bunny colorful egg chic burlap cushion covers (cc710); contigo autoseal west loop stainless steel travel mug with easy-clean lid, 20 oz radiant orchid",4,0.7,2.5,8.4,4.4
103641.jpg,"program evaluation: an introduction to an evidence-based approach; (50 pack) reusable / disposable baby food pouch with spoon attachment. easy fill & easy clean squeeze pouches. great for healthy, homemade and organic purees. no fill station needed. satisfaction guaranteed.; yi® action camera kit: camera, selfie stick, & bluetooth remote (official u.s. edition)",3,1.2,2.6,8.5,6.6
107985.jpg,hawk performance hb119y.594 lts brake pad; 100 pack 10 mil butterfly pouch laminates -,2,2.12,2.25,8.05,4.35
106697.jpg,"belkin be112230-08 12-outlet surge protector; dingo tied plush bone toy, 8-inch; wd se 6tb datacenter hard disk drive - 7200 rpm sata 6 gb/s 128mb cache 3.5 inch - wd6001f9yz; mileagea led hd mini projector 120 lumens 480x320 with hdmi av vga usb port for theater home education black",5,1.5,2.0,11.22,5.74
109562.jpg,power ranger mega ranger mask water,3,0.4,3.0,12.0,9.2
07579.jpg,"cinderella light-up shoes size 9/10; 6.6 ft usb type c,omaker 6.6ft type c to type c data charging cable ,cord/ usb-c to usb-c cable, usb-c certified",5,0.27,1.72,6.02,4.1
112284.jpg,"dyson home cleaning kit; smead tuff® hanging file folder with easy slide(tm) tab, 1/3-cut sliding tab, legal size, standard green, 20 per box (64136); petego dog car seat protector hammock, gray, x-large; barbie heart hands nikki doll",5,3.13,3.6,14.96,9.6
110743.jpg,"toysmith chattering teeth; disney junior's ""sofia the first"" 6 piece ornament set - (6) pvc ornaments included - limited availability",3,0.25,2.9,3.47,3.3
07083.jpg,"lg g4 case, supcase full-body rugged holster case with built-in screen protector for lg g4 2015 release, unicorn beetle pro series - retail package (black/black)",3,0.35,1.5,6.4,3.9
117086.jpg,"community coffee k-cup pods, dark roast, 36 count; mystic industries 88025 lighted led reindeer car costume",3,1.08,2.87,15.23,10.07
00746.jpg,james madison and the making of america; the complete cooking for two cookbook,4,2.22,1.44,9.91,7.18
109098.jpg,"compatible hitachi 50vf820 100 watt tv lamp replacement; savvy infusion water bottle - 24 oz - create your own naturally flavored fruit infused water, juice, iced tea, lemonade and sparkling beverages - choice of dazzling colors; under armour storm armour fleece full-zip jacket - black - s",5,0.72,3.38,10.08,5.24
01854.jpg,bulksupplements cla softgels (1000mg) (conjugated linoleic acid) (300 softgels); trend blonde new stylish 5214 dark brown womens girls medium fashion curly pyriform hair wig,4,0.87,1.5,10.47,6.55
03869.jpg,"funny guy mugs i'm good with math engineer's ceramic coffee mug, white, 11-ounce; 6x6x6mm momentary push button switch 10 pack - 4pin dip micro pcb tactile",3,0.54,2.87,4.9,3.87
111851.jpg,"cwk&reg; new replacement laptop notebook battery for acer aspire 5560 5736g 5749 5749z 5755 as10d56 as10d61 gateway nv53a nv53a38u nv53a52 nv53a52 nv53a52u as10d51 acer aspire 4771g 5253 5253g 5551g 5552 5551-2805 7750g 7560 as10d31 as10d71 as10d61 acer aspire 4551 5251 5551 5741 7741 acer as10g3e as10d73 aspire 4771 5741z 4251 4252 4253g 4552 4625 as10d31 acer aspire 5741 7551g-5821 7551g-6477 7552g-5107 7741-5137 acer 31cr19/65-2 31cr19/66-2 aspire 5750 5736z 5750g 7251 7551 4741z; rubber comfort grip 36 gel coloring pen set with 50% more ink than other sets: glitter, neon & pastel pens, great for adult colouring books",3,0.43,1.26,6.98,6.25
103495.jpg,"baby alive luv 'n snuggle baby doll african american; universal k-cup 1.0 & 2.0 coffee pod storage spinning carousel holder (black); intex mushroom baby pool for ages 1-3, 40 x 35""",5,2.55,4.84,10.54,8.46
104350.jpg,"kwmobile 360° premium synthetic leather case design hippie butterflies for samsung galaxy tab s2 9.7 t810n / t813n / t815n / t819n multicolor dark pink white with stand function; lightning power – premium innovative top & 4 sides silicone protection keyboard skin cover sleeve for apple magic keyboard (black); iphone 6 case, iphone 6s case, coolqo&reg; ultra-thin 3in1 shockproof plastic hard cover skin 360 degree rotating ring kickstand & [tempered glass screen protector] for apple iphone 6 4.7 inch (red)",3,0.28,0.77,9.13,5.45
08376.jpg,genuine us military all weather poncho liner blanket; pc power & cooling zx series ocz-zx1000w 1000 watt (1000w) 80 plus gold fully-modular active pfc atx pc power supply performance grade; (pack of 6) gerber baby cereal grain and fruit variety pack; barbie fashionistas ice cream romper doll,4,3.98,5.52,12.07,8.14
101502.jpg,"java concepts® reusable pour-over filter pod for *all* keurig k-cup brewers, tea kettle or icoffee. (includes pour-over + tea infuser + steeping cover/drip tray) stainless steel.; apple watch band,thankscase 38mm double tour genuine leather strap wrist band replacement,top quality metal clasp for apple watch all models only fit 38mm.(diamond black l)",3,0.15,3.93,4.37,3.93
07129.jpg,"grohe 46 298 kh0 ladylux plus sprayhead, soft black; camry 5.31 x 3 inches digital luggage scale, orange, one size",2,0.11,2.0,5.6,3.25
05114.jpg,aux sources du terrorisme : de la petite guerre aux attentats-suicides; not of this earth (roger corman's cult classics),4,0.42,0.75,7.71,5.31
1014.jpg,"planet waves planet lock guitar strap, polypropylene, blue; otterbox symmetry series iphone 6/6s case - retail packaging - black",5,0.21,1.03,7.81,4.97
109132.jpg,"sweet potato dog treats made in usa only by pet eden, best grain free natural healthy chews for dogs, 1 lb, free of fillers, no additives, no preservatives, premium quality gourmet snacks for all dogs",4,1.2,2.9,8.5,4.9
00316.jpg,"power rangers dino charge 4"" red ranger, green ranger, & black ranger action figure bundle",1,0.02,3.3,7.6,6.2
105812.jpg,ultra pro valentnyan cat sideloading deck box; bamboo mini server,4,0.16,1.72,7.47,2.67
